Customer name,SKU Id,SKU,SP,QUANTITY
Zoey Carter,CAT27,Tomato,78,0.5
Zoey Carter,CAT30,Onion,17,3
Zoey Carter,CAT47,Starfruit,66,1
Zoey Carter,CAT33,Fennel,25,3
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT45,Apricot,57,0.2
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT60,Mulberry,145,1
Zoey Carter,CAT53,Radish,38,4
Zoey Carter,CAT62,Brussels Sprouts,525,0.5
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,1.5
Zoey Carter,CAT75,Prickly Pear,83,0.5
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,10
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT93,Avocado,28,1
Zoey Carter,CAT100,Peach,30,1
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,7
Zoey Carter,CAT110,Yardlong Bean,65,0.5
Clara Hayes,CAT27,Tomato,78,4
Clara Hayes,CAT73,Mango,71,0.5
Clara Hayes,CAT75,Prickly Pear,83,0.25
Clara Hayes,CAT79,Artichoke,39,15
Clara Hayes,CAT69,Lychee,80,0.5
Clara Hayes,CAT53,Radish,38,0.5
Clara Hayes,CAT76,White Currant,82,0.25
Clara Hayes,CAT64,Blueberry,113,0.5
Clara Hayes,CAT43,Asparagus,70,0.5
Clara Hayes,CAT17,Potato,36,1
Clara Hayes,CAT44,Tamarillo,90,0.5
Clara Hayes,CAT62,Brussels Sprouts,525,1
Clara Hayes,CAT4832,Broccoli,31,10
Clara Hayes,CAT15,Banana,100,0.5
Clara Hayes,CAT81,Lemon,23,5
Clara Hayes,CAT34,Jackfruit,162,1
Clara Hayes,CAT9,Plum,108,0.5
Clara Hayes,CAT93,Avocado,28,5
Clara Hayes,CAT36,Date,162,1
Clara Hayes,CAT32,Lychee,46,1
Clara Hayes,CAT41,Pomegranate,19,4
Clara Hayes,CAT38,Spinach,43,2
Clara Hayes,CAT71,Raspberry,105,2
Clara Hayes,CAT84,Kiwano,252,1
Clara Hayes,CAT108,Apple,103,1
Layla Bennett,CAT35,Carrot,112,0.5
Layla Bennett,CAT33,Fennel,30,1
Layla Bennett,CAT107,Persimmon,29.5,2
Layla Bennett,CAT4832,Broccoli,33,2
Layla Bennett,CAT82,Kiwi,22.9,5
Layla Bennett,CAT37,Orange,112,0.5
Layla Bennett,CAT94,Peas,25,5
Layla Bennett,CAT39,Grapes,28,2
Layla Bennett,CAT106,Papaya,40,12
Layla Bennett,CAT93,Avocado,30.5,5
Layla Bennett,CAT111,Cantaloupe,70,1
Layla Bennett,CAT113,Pomelo,78,0.5
Layla Bennett,CAT27,Tomato,80,2
Layla Bennett,CAT73,Mango,75,0.5
Layla Bennett,CAT75,Prickly Pear,78,0.25
Layla Bennett,CAT79,Artichoke,39,5
Layla Bennett,CAT74,Watermelon,62,1
Layla Bennett,CAT53,Radish,39,0.5
Layla Bennett,CAT76,White Currant,80,0.75
Layla Bennett,CAT17,Potato,45,1
Layla Bennett,CAT44,Tamarillo,82,0.25
Layla Bennett,CAT99370,Plantain,95,0.5
Layla Bennett,CAT62,Brussels Sprouts,545,0.5
Layla Bennett,CAT15,Banana,79,0.5
Layla Bennett,CAT78,Green Bean,37,0.25
Layla Bennett,CAT9,Plum,104,0.5
Layla Bennett,CAT13,Kohlrabi,54,2.5
Layla Bennett,CAT26,Rhubarb,29,3
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT27,Tomato,78,0.6
Zoey Carter,CAT30,Onion,17,3
Zoey Carter,CAT47,Starfruit,66,1
Zoey Carter,CAT33,Fennel,25,4
Zoey Carter,CAT35,Carrot,100,0.2
Zoey Carter,CAT37,Orange,100,0.5
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,1
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT45,Apricot,57,0.2
Zoey Carter,CAT51,Cucumber,32,1
Zoey Carter,CAT53,Radish,38,1
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT69,Lychee,80,0.2
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,2
Zoey Carter,CAT75,Prickly Pear,83,0.5
Zoey Carter,CAT78,Green Bean,29,0.3
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.7
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT91,Bell Pepper,66,2
Zoey Carter,CAT21,Blackberry,63,1.5
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,1
Zoey Carter,CAT102,Fig,49,1
Zoey Carter,CAT104,Soursop,80,1
Zoey Carter,CAT107,Persimmon,23,7
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT110,Yardlong Bean,65,0.5
Zoey Carter,CAT68923,Romanesco,120,0.2
Carter Brooks,CAT33,Fennel,25,3
Carter Brooks,CAT107,Persimmon,23,30
Carter Brooks,CAT39,Grapes,36,5
Carter Brooks,CAT5523,Strawberry,90,4
Carter Brooks,CAT51,Cucumber,32,3.5
Carter Brooks,CAT17,Potato,36,6
Carter Brooks,CAT45,Apricot,57,2.5
Carter Brooks,CAT78,Green Bean,29,0.5
Carter Brooks,CAT55,Pineapple,20,20
Carter Brooks,CAT29,Cauliflower,23,2.2
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT27,Tomato,78,1
Zoey Carter,CAT30,Onion,17,4.1
Zoey Carter,CAT47,Starfruit,66,1.5
Zoey Carter,CAT33,Fennel,25,3
Zoey Carter,CAT35,Carrot,100,0.5
Zoey Carter,CAT39,Grapes,36,1
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.5
Zoey Carter,CAT44,Tamarillo,90,0.5
Zoey Carter,CAT51,Cucumber,32,0.6
Zoey Carter,CAT53,Radish,38,2
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT64,Blueberry,113,0.5
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT69,Lychee,80,0.1
Zoey Carter,CAT74,Watermelon,72,3.2
Zoey Carter,CAT75,Prickly Pear,83,1
Zoey Carter,CAT78,Green Bean,29,0.3
Zoey Carter,CAT79,Artichoke,39,2
Zoey Carter,CAT80,Bok Choy,53,1.2
Zoey Carter,CAT67,Coconut,44,1
Zoey Carter,CAT81,Lemon,23,5
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.5
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT107,Persimmon,23,4
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT110,Yardlong Bean,65,0.6
Zoey Carter,CAT25,Napa Cabbage,45,0.5
Lydia Foster,CAT4832,Broccoli,33,15
Lydia Foster,CAT106,Papaya,40,15
Lydia Foster,CAT81,Lemon,28.5,15
Lydia Foster,CAT93,Avocado,30.5,10
Lydia Foster,CAT110,Yardlong Bean,47,3
Lydia Foster,CAT112,Rutabaga,49,5
Lydia Foster,CAT39,Grapes,28,10
Lydia Foster,CAT17,Potato,45,4
Lydia Foster,CAT53,Radish,39,4
Lydia Foster,CAT27,Tomato,80,4
Lydia Foster,CAT33,Fennel,30,3
Lydia Foster,CAT35,Carrot,112,2
Lydia Foster,CAT37,Orange,112,2
Lydia Foster,CAT79,Artichoke,39,15
Lydia Foster,CAT45,Apricot,56,1
Lydia Foster,CAT9,Plum,104,3
Lydia Foster,CAT44,Tamarillo,82,2
Zoey Carter,CAT4,Rutabaga,198,0.5
Zoey Carter,CAT15,Banana,100,0.25
Zoey Carter,CAT27,Tomato,78,1.5
Zoey Carter,CAT30,Onion,17,4
Zoey Carter,CAT47,Starfruit,66,1.3
Zoey Carter,CAT33,Fennel,25,3
Zoey Carter,CAT35,Carrot,100,1
Zoey Carter,CAT37,Orange,100,1
Zoey Carter,CAT39,Grapes,36,2
Zoey Carter,CAT41,Pomegranate,19,2
Zoey Carter,CAT43,Asparagus,70,0.2
Zoey Carter,CAT44,Tamarillo,90,0.25
Zoey Carter,CAT45,Apricot,57,0.2
Zoey Carter,CAT51,Cucumber,32,0.5
Zoey Carter,CAT53,Radish,38,4
Zoey Carter,CAT62,Brussels Sprouts,525,1
Zoey Carter,CAT17,Potato,36,1
Zoey Carter,CAT69,Lychee,80,0.2
Zoey Carter,CAT5523,Strawberry,90,0.5
Zoey Carter,CAT74,Watermelon,72,3
Zoey Carter,CAT75,Prickly Pear,83,1
Zoey Carter,CAT78,Green Bean,29,0.25
Zoey Carter,CAT79,Artichoke,39,3
Zoey Carter,CAT80,Bok Choy,53,1.1
Zoey Carter,CAT81,Lemon,23,3
Zoey Carter,CAT4832,Broccoli,31,0.5
Zoey Carter,CAT88,Loquat,46,1
Zoey Carter,CAT89,Pear,85,0.25
Zoey Carter,CAT91,Bell Pepper,66,1
Zoey Carter,CAT21,Blackberry,63,0.5
Zoey Carter,CAT92,Dragonfruit,163,0.6
Zoey Carter,CAT93,Avocado,28,2
Zoey Carter,CAT102,Fig,49,0.5
Zoey Carter,CAT3,Chayote,14,1
Zoey Carter,CAT106,Papaya,38,5
Zoey Carter,CAT108,Apple,103,1
Zoey Carter,CAT110,Yardlong Bean,65,1
Samuel Cook,CAT17,Potato,45,1
Samuel Cook,CAT29,Cauliflower,22,1
Samuel Cook,CAT9,Plum,104,1
Samuel Cook,CAT38,Spinach,49,4
Samuel Cook,CAT82,Kiwi,22.9,20
Samuel Cook,CAT62,Brussels Sprouts,545,2
Samuel Cook,CAT44,Tamarillo,82,0.5
Samuel Cook,CAT37,Orange,112,0.5
Samuel Cook,CAT35,Carrot,112,0.5
Samuel Cook,CAT84,Kiwano,255,0.5
Samuel Cook,CAT51,Cucumber,39,1
Samuel Cook,CAT74,Watermelon,62,5
Samuel Cook,CAT5523,Strawberry,75,1
Samuel Cook,CAT24,Breadfruit,40,1
Samuel Cook,CAT89,Pear,81,0.5
Samuel Cook,CAT41,Pomegranate,21,5
Samuel Cook,CAT19,Cherry,39,5
Alexa Scott,CAT17,Potato,35,20
Alexa Scott,CAT33,Fennel,28,20
Alexa Scott,CAT51,Cucumber,35,5
Alexa Scott,CAT57,Mango,35,5
Alexa Scott,CAT45,Apricot,35,3
Alexa Scott,CAT55,Pineapple,35,20
Alexa Scott,CAT41,Pomegranate,35,15
Grayson Ramirez,CAT81,Lemon,28.5,25
Grayson Ramirez,CAT107,Persimmon,29,10
Grayson Ramirez,CAT46,Guava,65,3
Grayson Ramirez,CAT50,Cranberry,29.5,6
Grayson Ramirez,CAT54,Okra,14.5,4
Grayson Ramirez,CAT55,Pineapple,24,1
Grayson Ramirez,CAT60,Mulberry,133,2
Grayson Ramirez,CAT97,Celery,31,2
Grayson Ramirez,CAT33,Fennel,28,1
Grayson Ramirez,CAT39,Grapes,27.5,1
Grayson Ramirez,CAT5523,Strawberry,72,1
Grayson Ramirez,CAT100,Peach,25,4
Grayson Ramirez,CAT41,Pomegranate,19.9,2
Grayson Ramirez,CAT29,Cauliflower,21.5,1
Grayson Ramirez,CAT17,Potato,42,1
Grayson Ramirez,CAT56,Escarole,39,2.4
Grayson Ramirez,CAT4832,Broccoli,31,1.5
Grayson Ramirez,CAT51,Cucumber,37,1.5
Grayson Ramirez,CAT77,Ugli Fruit,55,0.5
Grayson Ramirez,CAT78,Green Bean,34,0.75
Grayson Ramirez,CAT1,Buddha's Hand,50,1
Peyton Stewart,CAT106,Papaya,38,11
Peyton Stewart,CAT93,Avocado,28,10
Peyton Stewart,CAT81,Lemon,23,5
Peyton Stewart,CAT9,Plum,108,0.5
Peyton Stewart,CAT15,Banana,100,5
Peyton Stewart,CAT27,Tomato,78,6
Peyton Stewart,CAT32,Lychee,46,1
Peyton Stewart,CAT36,Date,162,1
Peyton Stewart,CAT34,Jackfruit,162,1
Peyton Stewart,CAT38,Spinach,43,3
Peyton Stewart,CAT43,Asparagus,70,0.5
Peyton Stewart,CAT46,Guava,76,0.5
Peyton Stewart,CAT51,Cucumber,32,0.5
Peyton Stewart,CAT59,Passion Fruit,49,0.5
Peyton Stewart,CAT53,Radish,38,0.5
Peyton Stewart,CAT62,Brussels Sprouts,525,2
Peyton Stewart,CAT63,Elderberry,345,1
Peyton Stewart,CAT69,Lychee,80,0.5
Peyton Stewart,CAT71,Raspberry,105,3
Peyton Stewart,CAT73,Mango,71,0.5
Peyton Stewart,CAT75,Prickly Pear,83,0.5
Peyton Stewart,CAT99370,Plantain,96,0.5
Peyton Stewart,CAT74,Watermelon,72,2.5
Peyton Stewart,CAT76,White Currant,82,0.5
Peyton Stewart,CAT79,Artichoke,39,30
Peyton Stewart,CAT81,Lemon,23,10
Peyton Stewart,CAT89,Pear,85,0.5
Peyton Stewart,CAT105,Turnip,300,0.3
Peyton Stewart,CAT44,Tamarillo,90,0.5
Peyton Stewart,CAT108,Apple,103,2
Peyton Stewart,CAT111,Cantaloupe,73,1
Peyton Stewart,CAT113,Pomelo,72,1
Peyton Stewart,CAT4,Rutabaga,198,1
Peyton Stewart,CAT84,Kiwano,252,1
Peyton Stewart,CAT91,Bell Pepper,66,1
Josiah Gonzales,CAT71,Raspberry,102,6
Josiah Gonzales,CAT70,Eggplant,102,4
Josiah Gonzales,CAT78,Green Bean,37,3
Josiah Gonzales,CAT57,Mango,55,0.2
Ian Brooks,CAT35,Carrot,100,1.5
Ian Brooks,CAT107,Persimmon,23,6
Ian Brooks,CAT82,Kiwi,21,10
Ian Brooks,CAT37,Orange,100,1.5
Ian Brooks,CAT110,Yardlong Bean,65,1
Ian Brooks,CAT94,Peas,23,5
Ian Brooks,CAT112,Rutabaga,60,1
Ian Brooks,CAT39,Grapes,36,3
Ian Brooks,CAT5523,Strawberry,90,2
Ian Brooks,CAT22,Tangerine,16,3
Ian Brooks,CAT51,Cucumber,32,0.5
Ian Brooks,CAT27,Tomato,78,1.5
Ian Brooks,CAT79,Artichoke,39,10
Ian Brooks,CAT102,Fig,49,0.5
Ian Brooks,CAT69,Lychee,80,1
Ian Brooks,CAT53,Radish,38,0.5
Ian Brooks,CAT74,Watermelon,72,0.5
Ian Brooks,CAT76,White Currant,82,0.5
Ian Brooks,CAT64,Blueberry,113,0.5
Ian Brooks,CAT21,Blackberry,63,1
Ian Brooks,CAT6,Guanabana,175,0.5
Ian Brooks,CAT43,Asparagus,70,0.5
Ian Brooks,CAT70,Eggplant,110,1
Ian Brooks,CAT31,Grapefruit,68,0.5
Ian Brooks,CAT44,Tamarillo,90,0.5
Ian Brooks,CAT72,Persimmon,80,0.25
Ian Brooks,CAT89,Pear,85,0.25
Ian Brooks,CAT105,Turnip,300,0.1
Ian Brooks,CAT62,Brussels Sprouts,525,1
Ian Brooks,CAT106,Papaya,38,4
Ian Brooks,CAT78,Green Bean,29,0.25
Ian Brooks,CAT104,Soursop,80,1
Ian Brooks,CAT29,Cauliflower,23,3
Ian Brooks,CAT48,Zucchini,25,3
Ian Brooks,CAT15,Banana,100,0.25
Ian Brooks,CAT17,Potato,36,1
Paisley Long,CAT35,Carrot,112,0.5
Paisley Long,CAT4832,Broccoli,33,4
Paisley Long,CAT37,Orange,112,0.5
Paisley Long,CAT110,Yardlong Bean,47,2
Paisley Long,CAT112,Rutabaga,49,1
Paisley Long,CAT106,Papaya,40,5
Paisley Long,CAT5523,Strawberry,75,1
Paisley Long,CAT27,Tomato,80,2
Paisley Long,CAT32,Lychee,51,1
Paisley Long,CAT73,Mango,75,1
Paisley Long,CAT75,Prickly Pear,78,1
Paisley Long,CAT41,Pomegranate,21,1
Paisley Long,CAT79,Artichoke,39,1
Paisley Long,CAT69,Lychee,88,1
Paisley Long,CAT74,Watermelon,62,2
Paisley Long,CAT29,Cauliflower,22,1
Paisley Long,CAT76,White Currant,80,2.5
Paisley Long,CAT31,Grapefruit,70,0.5
Paisley Long,CAT17,Potato,45,1
Paisley Long,CAT44,Tamarillo,82,1
Paisley Long,CAT89,Pear,81,0.5
Paisley Long,CAT63,Elderberry,370,1
Paisley Long,CAT105,Turnip,310,0.2
Paisley Long,CAT99370,Plantain,95,0.5
Paisley Long,CAT15,Banana,79,1.5
Paisley Long,CAT19,Cherry,39,1
Paisley Long,CAT59,Passion Fruit,56,0.5
Paisley Long,CAT43,Asparagus,69,1.5
Paisley Long,CAT54,Okra,15,1
Paisley Long,CAT93,Avocado,30.5,5
Paisley Long,CAT51,Cucumber,39,0.5
Paisley Long,CAT6,Guanabana,180,0.25
Paisley Long,CAT38,Spinach,49,2
Josiah Gonzales,CAT27,Tomato,80,1.1
Josiah Gonzales,CAT35,Carrot,112,2
Josiah Gonzales,CAT37,Orange,112,2
Josiah Gonzales,CAT110,Yardlong Bean,47,0.6
Josiah Gonzales,CAT112,Rutabaga,49,0.5
Josiah Gonzales,CAT73,Mango,75,1
Josiah Gonzales,CAT99370,Plantain,95,1
Josiah Gonzales,CAT75,Prickly Pear,78,1
Josiah Gonzales,CAT74,Watermelon,62,0.5
Josiah Gonzales,CAT19,Cherry,39,6
Josiah Gonzales,CAT32,Lychee,51,2
Josiah Gonzales,CAT51,Cucumber,39,3.2
Josiah Gonzales,CAT53,Radish,39,2
Josiah Gonzales,CAT55,Pineapple,25,7
Josiah Gonzales,CAT64,Blueberry,115,1
Josiah Gonzales,CAT62,Brussels Sprouts,545,2
Josiah Gonzales,CAT45,Apricot,56,1
Josiah Gonzales,CAT71,Raspberry,102,2
Josiah Gonzales,CAT99,Ackee,40,7
Josiah Gonzales,CAT78,Green Bean,37,1.1
Josiah Gonzales,CAT81,Lemon,28.5,40
Josiah Gonzales,CAT13,Kohlrabi,54,6
Josiah Gonzales,CAT102,Fig,50,2.3
Josiah Gonzales,CAT106,Papaya,40,20
Liam Smith,CAT35,Carrot,112,0.5
Liam Smith,CAT33,Fennel,30,1
Liam Smith,CAT107,Persimmon,29.5,8
Liam Smith,CAT4832,Broccoli,33,1
Liam Smith,CAT82,Kiwi,22.9,5
Liam Smith,CAT37,Orange,112,0.5
Liam Smith,CAT110,Yardlong Bean,47,1
Liam Smith,CAT94,Peas,25,5
Liam Smith,CAT39,Grapes,28,2
Liam Smith,CAT112,Rutabaga,49,1
Liam Smith,CAT5523,Strawberry,75,1
Liam Smith,CAT51,Cucumber,39,0.5
Liam Smith,CAT27,Tomato,80,1
Liam Smith,CAT79,Artichoke,39,3
Liam Smith,CAT102,Fig,50,0.5
Liam Smith,CAT53,Radish,39,0.5
Liam Smith,CAT76,White Currant,80,0.5
Liam Smith,CAT44,Tamarillo,82,0.5
Liam Smith,CAT72,Persimmon,80,0.25
Liam Smith,CAT89,Pear,81,1
Liam Smith,CAT63,Elderberry,370,2
Liam Smith,CAT15,Banana,79,2
Liam Smith,CAT09223,Boysenberry,255,0.25
Liam Smith,CAT46,Guava,68,0.5
Liam Smith,CAT17,Potato,45,1
Naomi Griffin,CAT102,Fig,48,1.5
Naomi Griffin,CAT81,Lemon,28.5,30
Naomi Griffin,CAT94,Peas,25,15
Naomi Griffin,CAT63,Elderberry,360,2
Naomi Griffin,CAT62,Brussels Sprouts,537,3
Naomi Griffin,CAT64,Blueberry,108,3
Naomi Griffin,CAT46,Guava,65,3
Naomi Griffin,CAT33,Fennel,28,3
Naomi Griffin,CAT35,Carrot,110,0.5
Naomi Griffin,CAT37,Orange,110,0.5
Naomi Griffin,CAT38,Spinach,46,4
Naomi Griffin,CAT57,Mango,55,0.3
Naomi Griffin,CAT51,Cucumber,37,1.5
Naomi Griffin,CAT78,Green Bean,34,1.25
Naomi Griffin,CAT4832,Broccoli,31,1.5
Naomi Griffin,CAT77,Ugli Fruit,55,1
Naomi Griffin,CAT55,Pineapple,24,12
Naomi Griffin,CAT106,Papaya,39.9,10
Naomi Griffin,CAT41,Pomegranate,19.9,15
Naomi Griffin,CAT29,Cauliflower,21.5,4
Naomi Griffin,CAT5523,Strawberry,72,6
Naomi Griffin,CAT17,Potato,42,1
Naomi Griffin,CAT23,Miracle Fruit,27.7,3
Naomi Griffin,CAT60,Mulberry,133,1
Dylan Sullivan,CAT94,Peas,23,50
Everly Kelly,CAT35,Carrot,112,1
Everly Kelly,CAT4832,Broccoli,33,10
Everly Kelly,CAT82,Kiwi,22.9,10
Everly Kelly,CAT37,Orange,112,1
Everly Kelly,CAT94,Peas,25,5
Everly Kelly,CAT111,Cantaloupe,70,2.1
Everly Kelly,CAT113,Pomelo,78,2
Everly Kelly,CAT27,Tomato,80,4
Everly Kelly,CAT75,Prickly Pear,78,0.5
Everly Kelly,CAT41,Pomegranate,21,2
Everly Kelly,CAT79,Artichoke,39,6
Everly Kelly,CAT69,Lychee,88,0.5
Everly Kelly,CAT74,Watermelon,62,2
Everly Kelly,CAT76,White Currant,80,1.5
Everly Kelly,CAT64,Blueberry,115,0.5
Everly Kelly,CAT43,Asparagus,69,0.5
Everly Kelly,CAT31,Grapefruit,70,0.6
Everly Kelly,CAT17,Potato,45,3
Everly Kelly,CAT44,Tamarillo,82,1
Everly Kelly,CAT89,Pear,81,0.75
Everly Kelly,CAT57,Mango,55,0.1
Everly Kelly,CAT50,Cranberry,29.5,1
Everly Kelly,CAT99370,Plantain,95,0.5
Everly Kelly,CAT62,Brussels Sprouts,545,2.5
Everly Kelly,CAT15,Banana,79,3
Everly Kelly,CAT24,Breadfruit,40,1
Everly Kelly,CAT104,Soursop,45,1
Leo Murphy,CAT106,Papaya,42,90
Leo Murphy,CAT17,Potato,70,15
Leo Murphy,CAT38,Spinach,55,25
Leo Murphy,CAT29,Cauliflower,20,15
Leo Murphy,CAT99,Ackee,43,3
Leo Murphy,CAT32,Lychee,55,15
Leo Murphy,CAT48,Zucchini,20,15
Leo Murphy,CAT60,Mulberry,160,4
Leo Murphy,CAT97,Celery,35,3
Leo Murphy,CAT41,Pomegranate,35,30
Leo Murphy,CAT55,Pineapple,22,20
Leo Murphy,CAT46,Guava,85,15
Leo Murphy,CAT57,Mango,67,5
Leo Murphy,CAT78,Green Bean,35,3.75
Leo Murphy,CAT102,Fig,70,3
Leo Murphy,CAT51,Cucumber,50,25
Leo Murphy,CAT4832,Broccoli,45,15
Leo Murphy,CAT0345223,Horned Melon,25,15
Leo Murphy,CAT108,Apple,40,10
Addison Turner,CAT98,Pine Nuts,200,2
Addison Turner,CAT84,Kiwano,252,1
Addison Turner,CAT6,Guanabana,175,0.5
Addison Turner,CAT12,Jicama,40,1
Addison Turner,CAT15,Banana,100,0.5
Addison Turner,CAT21,Blackberry,63,10
Addison Turner,CAT33,Fennel,25,2
Addison Turner,CAT35,Carrot,100,1
Addison Turner,CAT37,Orange,100,1
Addison Turner,CAT38,Spinach,43,1
Addison Turner,CAT47,Starfruit,66,3
Addison Turner,CAT53,Radish,38,1.5
Addison Turner,CAT64,Blueberry,113,0.5
Addison Turner,CAT73,Mango,71,0.25
Addison Turner,CAT79,Artichoke,39,4
Addison Turner,CAT102,Fig,49,2
Addison Turner,CAT44,Tamarillo,90,0.5
Addison Turner,CAT110,Yardlong Bean,65,1
Addison Turner,CAT68923,Romanesco,120,0.5
Sadie Foster,CAT38,Spinach,35,2
Sadie Foster,CAT106,Papaya,35,20
Sadie Foster,CAT51,Cucumber,35,2
Sadie Foster,CAT71,Raspberry,35,2
Sadie Foster,CAT41,Pomegranate,35,6
Sadie Foster,CAT27,Hearts of Palm,160,1
Sadie Foster,CAT29,Cauliflower,35,5.3
Sadie Foster,CAT55,Pineapple,35,7
Sadie Foster,CAT10,Swiss Chard,41,5
Jonathan Morgan,CAT38,Spinach,35,20
Jonathan Morgan,CAT29,Cauliflower,35,40
Jonathan Morgan,CAT32,Lychee,35,40
Jonathan Morgan,CAT11,Kale,35,25
Jonathan Morgan,CAT66,Persimmon,35,5
Jonathan Morgan,CAT38,Spinach,35,5
Jonathan Morgan,CAT17,Potato,35,5
Jonathan Morgan,CAT106,Papaya,35,8
Jonathan Morgan,CAT51,Cucumber,35,6
Jonathan Morgan,CAT78,Green Bean,35,4
Jonathan Morgan,CAT45,Apricot,35,5
Jonathan Morgan,CAT64,Blueberry,35,1
Jonathan Morgan,CAT55,Pineapple,35,3
Jonathan Morgan,CAT71,Raspberry,35,5
Bella Jenkins,CAT91,Bell Pepper,69,2
Bella Jenkins,CAT4,Rutabaga,200,0.5
Bella Jenkins,CAT84,Kiwano,255,1
Bella Jenkins,CAT108,Apple,97,2
Bella Jenkins,CAT102,Fig,50,0.5
Bella Jenkins,CAT78,Green Bean,37,0.75
Bella Jenkins,CAT62,Brussels Sprouts,545,1
Bella Jenkins,CAT46,Guava,68,1
Bella Jenkins,CAT51,Cucumber,39,1
Bella Jenkins,CAT89,Pear,81,0.5
Bella Jenkins,CAT5523,Strawberry,75,1
Bella Jenkins,CAT64,Blueberry,115,0.5
Bella Jenkins,CAT73,Mango,75,1
Bella Jenkins,CAT43,Asparagus,69,0.5
Bella Jenkins,CAT27,Tomato,80,1.5
Bella Jenkins,CAT33,Fennel,30,2
Bella Jenkins,CAT35,Carrot,112,0.5
Bella Jenkins,CAT37,Orange,112,0.5
Bella Jenkins,CAT111,Cantaloupe,70,1
Bella Jenkins,CAT113,Pomelo,78,1
Bella Jenkins,CAT82,Kiwi,22.9,5
Bella Jenkins,CAT107,Persimmon,29.5,4
Bella Jenkins,CAT106,Papaya,40,4
Bella Jenkins,CAT4832,Broccoli,33,3
Bella Jenkins,CAT94,Peas,25,5
Bella Jenkins,CAT15,Banana,79,0.5
Bella Jenkins,CAT22,Tangerine,19.5,1
Bella Jenkins,CAT41,Pomegranate,21,2
Amelia Rivera,CAT106,Papaya,40,10
Amelia Rivera,CAT81,Lemon,28.5,10
Amelia Rivera,CAT55,Pineapple,25,5
Amelia Rivera,CAT32,Lychee,51,7
Nicholas Flores,CAT73,Mango,75,1
Nicholas Flores,CAT75,Prickly Pear,78,0.5
Nicholas Flores,CAT74,Watermelon,62,3.3
Nicholas Flores,CAT76,White Currant,80,3
Nicholas Flores,CAT99370,Plantain,95,1.5
Nicholas Flores,CAT106,Papaya,40,10
Nicholas Flores,CAT93,Avocado,30.5,5
Nicholas Flores,CAT38,Spinach,49,2
Nicholas Flores,CAT110,Yardlong Bean,47,1
Nicholas Flores,CAT112,Rutabaga,49,1
Nicholas Flores,CAT62,Brussels Sprouts,545,1
Nicholas Flores,CAT69,Lychee,88,0.5
Nicholas Flores,CAT43,Asparagus,69,0.5
Nicholas Flores,CAT79,Artichoke,39,8
Nicholas Flores,CAT89,Pear,81,1.5
Nicholas Flores,CAT15,Banana,79,2.5
Nicholas Flores,CAT35,Carrot,112,1
Nicholas Flores,CAT37,Orange,112,1
Nicholas Flores,CAT41,Pomegranate,21,2
Nicholas Flores,CAT4832,Broccoli,33,3
Nicholas Flores,CAT59,Passion Fruit,56,0.5
Nicholas Flores,CAT9,Plum,104,2
Nicholas Flores,CAT17,Potato,45,2
Nicholas Flores,CAT64,Blueberry,115,0.5
Nicholas Flores,CAT55,Pineapple,25,1
Nicholas Flores,CAT44,Tamarillo,82,1
